match_number,batter,team_A,team_B,venue,runs_batter,balls_faced,bowler,wickets,runs_conceded,runs_at_venue,wickets_at_venue,runs_vs_opponent,wickets_vs_opponent,career_runs,career_wickets,career_runs_conceded,batting_form,bowling_form,next_match_runs,next_match_wickets
46.0,PJ Cummins,2,1,Dubai,1.0,8.0,PJ Cummins,24.0,31.0,14.6,22.928571428571427,5.25,24.0,417.0,1171.0,1704.0,14.0,25.666666666666668,5.0,25.0
46.0,PJ Cummins,3,4,Chennai,5.0,7.0,PJ Cummins,25.0,50.0,6.666666666666667,23.285714285714285,9.75,24.333333333333332,418.0,1195.0,1735.0,5.333333333333333,25.666666666666668,24.0,24.0
50.0,PJ Cummins,14,10,RSA,24.0,13.0,PJ Cummins,24.0,39.0,24.0,24.0,9.2,23.22222222222222,423.0,1220.0,1785.0,10.0,24.333333333333332,11.0,25.0
52.0,PJ Cummins,10,12,Delhi,11.0,7.0,PJ Cummins,25.0,35.0,7.333333333333333,25.142857142857142,11.0,25.0,447.0,1244.0,1824.0,13.333333333333334,24.666666666666668,15.0,25.0
54.0,PJ Cummins,2,7,Dubai,15.0,11.0,PJ Cummins,25.0,34.0,14.6,22.928571428571427,10.5,23.2,458.0,1269.0,1859.0,16.666666666666668,24.666666666666668,35.0,25.0
55.0,PJ Cummins,4,8,Mumbai,35.0,19.0,PJ Cummins,25.0,35.0,15.25,24.77777777777778,24.5,24.2,473.0,1294.0,1893.0,20.333333333333332,25.0,0.0,25.0
56.0,PJ Cummins,2,8,Mumbai,0.0,2.0,PJ Cummins,25.0,26.0,15.25,24.77777777777778,24.5,24.2,508.0,1319.0,1928.0,16.666666666666668,25.0,7.0,26.0
0.0,PJ Sangwan,10,4,RSA,0.0,1.0,PJ Sangwan,17.0,21.0,2.0,22.9375,0.0,17.666666666666668,0.0,601.0,809.0,0.0,18.666666666666668,0.0,12.0
7.0,PJ Sangwan,8,4,Hyderabad,0.0,5.0,PJ Sangwan,12.0,20.0,0.0,12.333333333333334,0.0,17.666666666666668,0.0,618.0,830.0,0.0,13.666666666666666,4.0,26.0
9.0,PJ Sangwan,10,8,Delhi,4.0,10.0,PJ Sangwan,26.0,41.0,2.5,22.285714285714285,4.0,26.0,0.0,630.0,850.0,1.3333333333333333,18.333333333333332,4.0,14.0
12.0,PJ Sangwan,5,2,Banglore,4.0,2.0,PJ Sangwan,14.0,34.0,4.0,21.0,4.0,19.0,4.0,656.0,891.0,2.6666666666666665,17.333333333333332,1.0,26.0
18.0,PJ Sangwan,10,7,RSA,1.0,1.0,PJ Sangwan,26.0,30.0,2.0,22.9375,1.0,26.0,8.0,670.0,925.0,3.0,22.0,2.0,25.0
23.0,PJ Sangwan,8,10,Mumbai,2.0,4.0,PJ Sangwan,25.0,22.0,1.6666666666666667,21.2,2.0,24.25,9.0,696.0,955.0,2.3333333333333335,21.666666666666668,0.0,19.0
26.0,PJ Sangwan,3,10,RSA,0.0,3.0,PJ Sangwan,19.0,41.0,2.0,22.9375,2.0,24.25,11.0,721.0,977.0,1.0,23.333333333333332,0.0,27.0
35.0,PJ Sangwan,2,10,Eden Gardens,0.0,1.0,PJ Sangwan,27.0,29.0,0.0,23.0,2.0,24.25,11.0,740.0,1018.0,0.6666666666666666,23.666666666666668,1.0,25.0
39.0,PJ Sangwan,12,14,Mumbai,1.0,2.0,PJ Sangwan,25.0,38.0,1.6666666666666667,21.2,1.0,18.6,11.0,767.0,1047.0,0.3333333333333333,23.666666666666668,1.0,25.0
42.0,PJ Sangwan,10,14,Delhi,1.0,1.0,PJ Sangwan,25.0,45.0,2.5,22.285714285714285,1.0,18.6,12.0,792.0,1085.0,0.6666666666666666,25.666666666666668,5.0,24.0
46.0,PJ Sangwan,10,1,RSA,5.0,5.0,PJ Sangwan,24.0,42.0,2.0,22.9375,3.5,13.75,13.0,817.0,1130.0,2.3333333333333335,24.666666666666668,6.0,28.0
47.0,PJ Sangwan,8,10,RSA,6.0,5.0,PJ Sangwan,28.0,35.0,2.0,22.9375,2.0,24.25,18.0,841.0,1172.0,4.0,25.666666666666668,2.0,12.0
48.0,PJ Sangwan,9,1,Mumbai,2.0,6.0,PJ Sangwan,12.0,23.0,1.6666666666666667,21.2,3.5,13.75,24.0,869.0,1207.0,4.333333333333333,21.333333333333332,0.0,24.0
0.0,PK Garg,5,4,Dubai,7.0,14.0,0,0.0,0.0,13.666666666666666,0.0,10.666666666666666,0.0,0.0,0.0,0.0,7.0,0.0,17.0,0.0
0.0,PK Garg,10,4,Dubai,17.0,13.0,0,0.0,0.0,13.666666666666666,0.0,10.666666666666666,0.0,7.0,0.0,0.0,12.0,0.0,12.0,0.0
3.0,PK Garg,5,4,Dubai,12.0,13.0,0,0.0,0.0,13.666666666666666,0.0,10.666666666666666,0.0,24.0,0.0,0.0,12.0,0.0,51.0,0.0
14.0,PK Garg,4,3,Dubai,51.0,27.0,0,0.0,0.0,13.666666666666666,0.0,29.0,0.0,36.0,0.0,0.0,26.666666666666668,0.0,8.0,0.0
17.0,PK Garg,8,4,Dubai,8.0,7.0,0,0.0,0.0,13.666666666666666,0.0,10.666666666666666,0.0,87.0,0.0,0.0,23.666666666666668,0.0,0.0,0.0
22.0,PK Garg,4,1,Dubai,0.0,1.0,0,0.0,0.0,13.666666666666666,0.0,2.0,0.0,95.0,0.0,0.0,19.666666666666668,0.0,15.0,0.0
26.0,PK Garg,4,7,Dubai,15.0,8.0,0,0.0,0.0,13.666666666666666,0.0,15.0,0.0,95.0,0.0,0.0,7.666666666666667,0.0,16.0,0.0
29.0,PK Garg,3,4,Dubai,16.0,21.0,0,0.0,0.0,13.666666666666666,0.0,10.666666666666666,0.0,110.0,0.0,0.0,10.333333333333334,0.0,4.0,0.0
35.0,PK Garg,2,4,Dubai,4.0,7.0,0,0.0,0.0,13.666666666666666,0.0,10.666666666666666,0.0,126.0,0.0,0.0,11.666666666666666,0.0,12.0,0.0
40.0,PK Garg,4,10,Delhi,12.0,9.0,0,0.0,0.0,12.0,0.0,12.0,0.0,130.0,0.0,0.0,10.666666666666666,0.0,0.0,0.0
40.0,PK Garg,7,4,Dubai,0.0,1.0,0,0.0,0.0,13.666666666666666,0.0,10.666666666666666,0.0,142.0,0.0,0.0,5.333333333333333,0.0,3.0,0.0
43.0,PK Garg,1,4,Dubai,3.0,5.0,0,0.0,0.0,13.666666666666666,0.0,10.666666666666666,0.0,142.0,0.0,0.0,5.0,0.0,7.0,0.0
44.0,PK Garg,4,3,Dubai,7.0,11.0,0,0.0,0.0,13.666666666666666,0.0,29.0,0.0,145.0,0.0,0.0,3.3333333333333335,0.0,10.0,0.0
44.0,PK Garg,10,9,Ahmedabad,10.0,14.0,0,0.0,0.0,10.0,0.0,10.0,0.0,152.0,0.0,0.0,6.666666666666667,0.0,21.0,0.0
49.0,PK Garg,4,2,Dubai,21.0,31.0,0,0.0,0.0,13.666666666666666,0.0,21.0,0.0,162.0,0.0,0.0,12.666666666666666,0.0,15.0,0.0
52.0,PK Garg,4,5,Dubai,15.0,11.0,0,0.0,0.0,13.666666666666666,0.0,15.0,0.0,183.0,0.0,0.0,15.333333333333334,0.0,29.0,0.0
55.0,PK Garg,8,4,Dubai,29.0,21.0,0,0.0,0.0,13.666666666666666,0.0,10.666666666666666,0.0,198.0,0.0,0.0,21.666666666666668,0.0,42.0,0.0
65.0,PK Garg,4,8,Mumbai,42.0,26.0,0,0.0,0.0,23.0,0.0,42.0,0.0,227.0,0.0,0.0,28.666666666666668,0.0,4.0,0.0
0.0,PN Mankad,8,6,Chennai,3.0,6.0,0,0.0,0.0,3.0,0.0,33.5,0.0,0.0,0.0,0.0,3.0,0.0,64.0,0.0
58.0,PN Mankad,4,6,Hyderabad,64.0,47.0,0,0.0,0.0,64.0,0.0,33.5,0.0,3.0,0.0,0.0,33.5,0.0,0.0,0.0
63.0,PN Mankad,6,8,Lucknow,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,22.333333333333332,0.0,26.0,0.0
68.0,PN Mankad,6,2,Eden Gardens,26.0,20.0,0,0.0,0.0,26.0,0.0,26.0,0.0,67.0,0.0,0.0,30.0,0.0,4.0,0.0
0.0,PP Chawla,1,2,Eden Gardens,17.0,9.0,PP Chawla,24.0,24.0,8.785714285714286,20.166666666666668,8.066666666666666,19.725,0.0,2151.0,2872.0,17.0,24.0,13.0,24.0
0.0,PP Chawla,2,1,Banglore,13.0,6.0,PP Chawla,24.0,44.0,6.5,20.785714285714285,9.433333333333334,19.72222222222222,17.0,2175.0,2896.0,15.0,24.0,12.0,17.0
0.0,PP Chawla,3,1,Mumbai,12.0,15.0,PP Chawla,17.0,23.0,7.818181818181818,19.76,9.433333333333334,19.72222222222222,30.0,2199.0,2940.0,14.0,21.666666666666668,12.0,18.0
0.0,PP Chawla,4,2,Eden Gardens,12.0,13.0,PP Chawla,18.0,23.0,8.785714285714286,20.166666666666668,8.066666666666666,19.725,42.0,2216.0,2963.0,12.333333333333334,19.666666666666668,2.0,25.0
0.0,PP Chawla,8,2,Banglore,2.0,6.0,PP Chawla,25.0,34.0,6.5,20.785714285714285,8.066666666666666,19.725,54.0,2234.0,2986.0,8.666666666666666,20.0,0.0,19.0
0.0,PP Chawla,9,8,Ahmedabad,0.0,2.0,PP Chawla,19.0,45.0,6.0,21.0,3.3333333333333335,21.77777777777778,56.0,2259.0,3020.0,4.666666666666667,20.666666666666668,5.0,24.0
3.0,PP Chawla,1,10,Mohali,5.0,7.0,PP Chawla,24.0,33.0,8.571428571428571,22.535714285714285,7.857142857142857,21.0,56.0,2278.0,3065.0,2.3333333333333335,22.666666666666668,10.0,24.0
4.0,PP Chawla,7,1,Jaipur,10.0,8.0,PP Chawla,24.0,37.0,10.4,22.125,9.433333333333334,19.72222222222222,61.0,2302.0,3098.0,5.0,22.333333333333332,0.0,19.0
5.0,PP Chawla,9,8,Ahmedabad,0.0,1.0,PP Chawla,19.0,31.0,6.0,21.0,3.3333333333333335,21.77777777777778,71.0,2326.0,3135.0,5.0,22.333333333333332,15.0,6.0
5.0,PP Chawla,11,1,Mumbai,15.0,28.0,PP Chawla,6.0,12.0,7.818181818181818,19.76,9.433333333333334,19.72222222222222,71.0,2345.0,3166.0,8.333333333333334,16.333333333333332,3.0,12.0
6.0,PP Chawla,1,2,RSA,3.0,7.0,PP Chawla,12.0,8.0,5.818181818181818,18.6875,8.066666666666666,19.725,86.0,2351.0,3178.0,6.0,12.333333333333334,24.0,12.0
6.0,PP Chawla,7,1,Jaipur,24.0,11.0,PP Chawla,12.0,27.0,10.4,22.125,9.433333333333334,19.72222222222222,89.0,2363.0,3186.0,14.0,10.0,16.0,12.0
8.0,PP Chawla,11,1,Mumbai,16.0,8.0,PP Chawla,12.0,14.0,7.818181818181818,19.76,9.433333333333334,19.72222222222222,113.0,2375.0,3213.0,14.333333333333334,12.0,0.0,25.0
10.0,PP Chawla,1,8,Mohali,0.0,1.0,PP Chawla,25.0,16.0,8.571428571428571,22.535714285714285,3.3333333333333335,21.77777777777778,129.0,2387.0,3227.0,13.333333333333334,16.333333333333332,12.0,24.0
10.0,PP Chawla,2,10,Delhi,12.0,5.0,PP Chawla,24.0,36.0,9.4,22.6,7.857142857142857,21.0,129.0,2412.0,3243.0,9.333333333333334,20.333333333333332,4.0,24.0
11.0,PP Chawla,1,3,Mohali,4.0,5.0,PP Chawla,24.0,21.0,8.571428571428571,22.535714285714285,4.6,20.529411764705884,141.0,2436.0,3279.0,5.333333333333333,24.333333333333332,9.0,18.0
12.0,PP Chawla,4,1,Cuttack,9.0,13.0,PP Chawla,18.0,24.0,9.0,22.0,9.433333333333334,19.72222222222222,145.0,2460.0,3300.0,8.333333333333334,22.0,5.0,24.0
12.0,PP Chawla,8,3,Mumbai,5.0,6.0,PP Chawla,24.0,33.0,7.818181818181818,19.76,4.6,20.529411764705884,154.0,2478.0,3324.0,6.0,22.0,0.0,13.0
13.0,PP Chawla,2,10,Eden Gardens,0.0,3.0,PP Chawla,13.0,17.0,8.785714285714286,20.166666666666668,7.857142857142857,21.0,159.0,2502.0,3357.0,4.666666666666667,18.333333333333332,4.0,24.0
14.0,PP Chawla,1,2,Mumbai,4.0,1.0,PP Chawla,24.0,29.0,7.818181818181818,19.76,8.066666666666666,19.725,159.0,2515.0,3374.0,3.0,20.333333333333332,21.0,24.0
14.0,PP Chawla,1,11,Mohali,21.0,24.0,PP Chawla,24.0,23.0,8.571428571428571,22.535714285714285,21.0,24.0,163.0,2539.0,3403.0,8.333333333333334,20.333333333333332,3.0,18.0
14.0,PP Chawla,8,7,Mumbai,3.0,6.0,PP Chawla,18.0,18.0,7.818181818181818,19.76,3.7777777777777777,22.615384615384617,184.0,2563.0,3426.0,9.333333333333334,22.0,6.0,24.0
15.0,PP Chawla,1,7,RSA,6.0,7.0,PP Chawla,24.0,22.0,5.818181818181818,18.6875,3.7777777777777777,22.615384615384617,187.0,2581.0,3444.0,10.0,22.0,0.0,24.0
15.0,PP Chawla,2,1,Dubai,0.0,2.0,PP Chawla,24.0,19.0,0.0,19.0,9.433333333333334,19.72222222222222,193.0,2605.0,3466.0,3.0,22.0,8.0,24.0
16.0,PP Chawla,3,1,Chennai,8.0,4.0,PP Chawla,24.0,27.0,5.833333333333333,23.88888888888889,9.433333333333334,19.72222222222222,193.0,2629.0,3485.0,4.666666666666667,24.0,13.0,24.0
17.0,PP Chawla,2,1,Eden Gardens,13.0,8.0,PP Chawla,24.0,18.0,8.785714285714286,20.166666666666668,9.433333333333334,19.72222222222222,201.0,2653.0,3512.0,7.0,24.0,2.0,12.0
18.0,PP Chawla,2,1,Eden Gardens,2.0,3.0,PP Chawla,12.0,24.0,8.785714285714286,20.166666666666668,9.433333333333334,19.72222222222222,214.0,2677.0,3530.0,7.666666666666667,20.0,7.0,20.0
18.0,PP Chawla,7,1,Jaipur,7.0,9.0,PP Chawla,20.0,22.0,10.4,22.125,9.433333333333334,19.72222222222222,216.0,2689.0,3554.0,7.333333333333333,18.666666666666668,8.0,24.0
19.0,PP Chawla,1,7,Mohali,8.0,8.0,PP Chawla,24.0,29.0,8.571428571428571,22.535714285714285,3.7777777777777777,22.615384615384617,223.0,2709.0,3576.0,5.666666666666667,18.666666666666668,0.0,18.0
19.0,PP Chawla,2,7,Dubai,0.0,1.0,PP Chawla,18.0,27.0,0.0,19.0,3.7777777777777777,22.615384615384617,231.0,2733.0,3605.0,5.0,20.666666666666668,11.0,18.0
20.0,PP Chawla,1,2,Mohali,11.0,9.0,PP Chawla,18.0,28.0,8.571428571428571,22.535714285714285,8.066666666666666,19.725,231.0,2751.0,3632.0,6.333333333333333,20.0,0.0,18.0
20.0,PP Chawla,1,8,RSA,0.0,2.0,PP Chawla,18.0,26.0,5.818181818181818,18.6875,3.3333333333333335,21.77777777777778,242.0,2769.0,3660.0,3.6666666666666665,18.0,8.0,18.0
20.0,PP Chawla,12,2,Mumbai,8.0,5.0,PP Chawla,18.0,26.0,7.818181818181818,19.76,8.066666666666666,19.725,242.0,2787.0,3686.0,6.333333333333333,18.0,1.0,18.0
21.0,PP Chawla,3,2,Ranchi,1.0,2.0,PP Chawla,18.0,31.0,1.0,18.0,8.066666666666666,19.725,250.0,2805.0,3712.0,3.0,18.0,30.0,30.0
22.0,PP Chawla,1,2,Mohali,30.0,17.0,PP Chawla,30.0,35.0,8.571428571428571,22.535714285714285,8.066666666666666,19.725,251.0,2823.0,3743.0,13.0,22.0,4.0,24.0
23.0,PP Chawla,1,7,Mohali,4.0,3.0,PP Chawla,24.0,24.0,8.571428571428571,22.535714285714285,3.7777777777777777,22.615384615384617,281.0,2853.0,3778.0,11.666666666666666,24.0,8.0,24.0
23.0,PP Chawla,2,3,Chennai,8.0,13.0,PP Chawla,24.0,28.0,5.833333333333333,23.88888888888889,4.6,20.529411764705884,285.0,2877.0,3802.0,14.0,26.0,3.0,25.0
24.0,PP Chawla,5,1,RSA,3.0,4.0,PP Chawla,25.0,30.0,5.818181818181818,18.6875,9.433333333333334,19.72222222222222,293.0,2901.0,3830.0,5.0,24.333333333333332,7.0,24.0
25.0,PP Chawla,1,5,Mohali,7.0,3.0,PP Chawla,24.0,21.0,8.571428571428571,22.535714285714285,7.0,19.875,296.0,2926.0,3860.0,6.0,24.333333333333332,23.0,24.0
25.0,PP Chawla,4,1,Hyderabad,23.0,16.0,PP Chawla,24.0,25.0,13.5,18.0,9.433333333333334,19.72222222222222,303.0,2950.0,3881.0,11.0,24.333333333333332,14.0,17.0
26.0,PP Chawla,2,10,Eden Gardens,14.0,6.0,PP Chawla,17.0,35.0,8.785714285714286,20.166666666666668,7.857142857142857,21.0,326.0,2974.0,3906.0,14.666666666666666,21.666666666666668,10.0,37.0
26.0,PP Chawla,10,2,Delhi,10.0,9.0,PP Chawla,37.0,57.0,9.4,22.6,8.066666666666666,19.725,340.0,2991.0,3941.0,15.666666666666666,26.0,22.0,19.0
27.0,PP Chawla,8,1,RSA,22.0,15.0,PP Chawla,19.0,32.0,5.818181818181818,18.6875,9.433333333333334,19.72222222222222,350.0,3028.0,3998.0,15.333333333333334,24.333333333333332,0.0,24.0
28.0,PP Chawla,3,2,Chennai,0.0,2.0,PP Chawla,24.0,26.0,5.833333333333333,23.88888888888889,8.066666666666666,19.725,372.0,3047.0,4030.0,10.666666666666666,26.666666666666668,4.0,22.0
29.0,PP Chawla,2,3,Eden Gardens,4.0,6.0,PP Chawla,22.0,32.0,8.785714285714286,20.166666666666668,4.6,20.529411764705884,372.0,3071.0,4056.0,8.666666666666666,21.666666666666668,6.0,24.0
30.0,PP Chawla,1,7,RSA,6.0,7.0,PP Chawla,24.0,30.0,5.818181818181818,18.6875,3.7777777777777777,22.615384615384617,376.0,3093.0,4088.0,3.3333333333333335,23.333333333333332,17.0,19.0
31.0,PP Chawla,3,1,Chennai,17.0,16.0,PP Chawla,19.0,36.0,5.833333333333333,23.88888888888889,9.433333333333334,19.72222222222222,382.0,3117.0,4118.0,9.0,21.666666666666668,5.0,12.0
32.0,PP Chawla,10,1,Delhi,5.0,3.0,PP Chawla,12.0,17.0,9.4,22.6,9.433333333333334,19.72222222222222,399.0,3136.0,4154.0,9.333333333333334,18.333333333333332,0.0,24.0
35.0,PP Chawla,2,1,Eden Gardens,0.0,2.0,PP Chawla,24.0,41.0,8.785714285714286,20.166666666666668,9.433333333333334,19.72222222222222,404.0,3148.0,4171.0,7.333333333333333,18.333333333333332,18.0,25.0
35.0,PP Chawla,9,8,Ahmedabad,18.0,12.0,PP Chawla,25.0,34.0,6.0,21.0,3.3333333333333335,21.77777777777778,404.0,3172.0,4212.0,7.666666666666667,20.333333333333332,8.0,18.0
36.0,PP Chawla,4,1,RSA,8.0,6.0,PP Chawla,18.0,26.0,5.818181818181818,18.6875,9.433333333333334,19.72222222222222,422.0,3197.0,4246.0,8.666666666666666,22.333333333333332,0.0,25.0
37.0,PP Chawla,3,1,Chennai,0.0,2.0,PP Chawla,25.0,20.0,5.833333333333333,23.88888888888889,9.433333333333334,19.72222222222222,430.0,3215.0,4272.0,8.666666666666666,22.666666666666668,9.0,24.0
38.0,PP Chawla,2,4,Eden Gardens,9.0,6.0,PP Chawla,24.0,16.0,8.785714285714286,20.166666666666668,7.142857142857143,21.363636363636363,430.0,3240.0,4292.0,5.666666666666667,22.333333333333332,4.0,18.0
38.0,PP Chawla,2,4,Hyderabad,4.0,8.0,PP Chawla,18.0,38.0,13.5,18.0,7.142857142857143,21.363636363636363,439.0,3264.0,4308.0,4.333333333333333,22.333333333333332,10.0,24.0
38.0,PP Chawla,7,1,Jaipur,10.0,16.0,PP Chawla,24.0,27.0,10.4,22.125,9.433333333333334,19.72222222222222,443.0,3282.0,4346.0,7.666666666666667,22.0,1.0,24.0
38.0,PP Chawla,8,7,Jaipur,1.0,1.0,PP Chawla,24.0,33.0,10.4,22.125,3.7777777777777777,22.615384615384617,453.0,3306.0,4373.0,5.0,22.0,10.0,24.0
40.0,PP Chawla,8,1,Mumbai,10.0,10.0,PP Chawla,24.0,37.0,7.818181818181818,19.76,9.433333333333334,19.72222222222222,454.0,3330.0,4406.0,7.0,24.0,12.0,12.0
41.0,PP Chawla,8,1,Mumbai,12.0,11.0,PP Chawla,12.0,24.0,7.818181818181818,19.76,9.433333333333334,19.72222222222222,464.0,3354.0,4443.0,7.666666666666667,20.0,11.0,24.0
41.0,PP Chawla,8,2,Eden Gardens,11.0,13.0,PP Chawla,24.0,49.0,8.785714285714286,20.166666666666668,8.066666666666666,19.725,476.0,3366.0,4467.0,11.0,20.0,22.0,24.0
42.0,PP Chawla,2,10,Eden Gardens,22.0,20.0,PP Chawla,24.0,32.0,8.785714285714286,20.166666666666668,7.857142857142857,21.0,487.0,3390.0,4516.0,15.0,20.0,10.0,26.0
43.0,PP Chawla,10,8,Delhi,10.0,4.0,PP Chawla,26.0,36.0,9.4,22.6,3.3333333333333335,21.77777777777778,509.0,3414.0,4548.0,14.333333333333334,24.666666666666668,18.0,18.0
44.0,PP Chawla,2,1,Eden Gardens,18.0,11.0,PP Chawla,18.0,35.0,8.785714285714286,20.166666666666668,9.433333333333334,19.72222222222222,519.0,3440.0,4584.0,16.666666666666668,22.666666666666668,6.0,19.0
44.0,PP Chawla,5,1,Banglore,6.0,2.0,PP Chawla,19.0,35.0,6.5,20.785714285714285,9.433333333333334,19.72222222222222,537.0,3458.0,4619.0,11.333333333333334,21.0,5.0,24.0
47.0,PP Chawla,5,1,Banglore,5.0,6.0,PP Chawla,24.0,37.0,6.5,20.785714285714285,9.433333333333334,19.72222222222222,543.0,3477.0,4654.0,9.666666666666666,20.333333333333332,16.0,24.0
48.0,PP Chawla,1,4,Mohali,16.0,10.0,PP Chawla,24.0,32.0,8.571428571428571,22.535714285714285,7.142857142857143,21.363636363636363,548.0,3501.0,4691.0,9.0,22.333333333333332,5.0,24.0
48.0,PP Chawla,1,7,Mohali,5.0,4.0,PP Chawla,24.0,38.0,8.571428571428571,22.535714285714285,3.7777777777777777,22.615384615384617,564.0,3525.0,4723.0,8.666666666666666,24.0,1.0,24.0
49.0,PP Chawla,4,1,RSA,1.0,1.0,PP Chawla,24.0,20.0,5.818181818181818,18.6875,9.433333333333334,19.72222222222222,569.0,3549.0,4761.0,7.333333333333333,24.0,2.0,24.0
49.0,PP Chawla,8,3,Chennai,2.0,2.0,PP Chawla,24.0,25.0,5.833333333333333,23.88888888888889,4.6,20.529411764705884,570.0,3573.0,4781.0,2.6666666666666665,24.0,0.0,18.0
51.0,PP Chawla,2,8,Mumbai,0.0,1.0,PP Chawla,18.0,15.0,7.818181818181818,19.76,3.3333333333333335,21.77777777777778,572.0,3597.0,4806.0,1.0,22.0,1.0,6.0
51.0,PP Chawla,8,2,Mumbai,1.0,8.0,PP Chawla,6.0,9.0,7.818181818181818,19.76,8.066666666666666,19.725,572.0,3615.0,4821.0,1.0,16.0,11.0,24.0
51.0,PP Chawla,14,2,RSA,11.0,16.0,0,0.0,0.0,5.818181818181818,0.0,8.066666666666666,0.0,573.0,0.0,0.0,4.0,0.0,0.0,0.0
52.0,PP Chawla,2,1,Eden Gardens,0.0,1.0,PP Chawla,24.0,37.0,8.785714285714286,20.166666666666668,9.433333333333334,19.72222222222222,584.0,3621.0,4830.0,4.0,16.0,4.0,12.0
54.0,PP Chawla,3,1,RSA,4.0,5.0,PP Chawla,12.0,13.0,5.818181818181818,18.6875,9.433333333333334,19.72222222222222,584.0,3645.0,4867.0,5.0,14.0,0.0,7.0
54.0,PP Chawla,7,2,RSA,0.0,1.0,PP Chawla,7.0,12.0,5.818181818181818,18.6875,8.066666666666666,19.725,588.0,3657.0,4880.0,1.3333333333333333,14.333333333333334,1.0,24.0
55.0,PP Chawla,1,7,Mohali,1.0,1.0,PP Chawla,24.0,27.0,8.571428571428571,22.535714285714285,3.7777777777777777,22.615384615384617,588.0,3664.0,4892.0,1.6666666666666667,14.333333333333334,0.0,24.0
55.0,PP Chawla,8,4,Dubai,0.0,2.0,PP Chawla,24.0,38.0,0.0,19.0,7.142857142857143,21.363636363636363,589.0,3688.0,4919.0,0.3333333333333333,18.333333333333332,0.0,24.0
59.0,PP Chawla,1,4,Mohali,0.0,2.0,PP Chawla,24.0,20.0,8.571428571428571,22.535714285714285,7.142857142857143,21.363636363636363,589.0,3712.0,4957.0,0.3333333333333333,24.0,1.0,24.0
60.0,PP Chawla,1,10,Dharamshala,1.0,1.0,PP Chawla,24.0,16.0,4.0,22.333333333333332,7.857142857142857,21.0,589.0,3736.0,4977.0,0.3333333333333333,24.0,1.0,18.0
60.0,PP Chawla,2,8,Eden Gardens,1.0,2.0,PP Chawla,18.0,28.0,8.785714285714286,20.166666666666668,3.3333333333333335,21.77777777777778,590.0,3760.0,4993.0,0.6666666666666666,22.0,8.0,18.0
61.0,PP Chawla,1,4,Mohali,8.0,3.0,PP Chawla,18.0,27.0,8.571428571428571,22.535714285714285,7.142857142857143,21.363636363636363,591.0,3778.0,5021.0,3.3333333333333335,20.0,10.0,24.0
64.0,PP Chawla,10,1,Delhi,10.0,14.0,PP Chawla,24.0,33.0,9.4,22.6,9.433333333333334,19.72222222222222,599.0,3796.0,5048.0,6.333333333333333,20.0,13.0,25.0
67.0,PP Chawla,1,4,Dharamshala,13.0,7.0,PP Chawla,25.0,48.0,4.0,22.333333333333332,7.142857142857143,21.363636363636363,609.0,3820.0,5081.0,10.333333333333334,22.333333333333332,1.0,25.0
69.0,PP Chawla,1,8,Dharamshala,1.0,2.0,PP Chawla,25.0,20.0,4.0,22.333333333333332,3.3333333333333335,21.77777777777778,622.0,3845.0,5129.0,8.0,24.666666666666668,1.0,25.0
0.0,PP Ojha,3,4,Mumbai,1.0,4.0,PP Ojha,24.0,27.0,1.1666666666666667,21.130434782608695,0.6666666666666666,22.033333333333335,0.0,1509.0,1871.0,1.0,22.0,0.0,12.0
0.0,PP Ojha,3,8,Delhi,0.0,2.0,PP Ojha,12.0,20.0,0.0,16.75,0.7142857142857143,22.5,1.0,1533.0,1898.0,0.5,18.0,1.0,24.0
0.0,PP Ojha,3,8,Eden Gardens,1.0,1.0,PP Ojha,24.0,28.0,1.0,22.375,0.7142857142857143,22.5,1.0,1545.0,1918.0,0.6666666666666666,20.0,1.0,18.0
0.0,PP Ojha,3,8,RSA,1.0,1.0,PP Ojha,18.0,34.0,0.6666666666666666,21.705882352941178,0.7142857142857143,22.5,2.0,1569.0,1946.0,0.6666666666666666,18.0,0.0,23.0
0.0,PP Ojha,5,4,Mumbai,0.0,2.0,PP Ojha,23.0,22.0,1.1666666666666667,21.130434782608695,0.6666666666666666,22.033333333333335,3.0,1587.0,1980.0,0.6666666666666666,21.666666666666668,0.0,24.0
3.0,PP Ojha,8,11,Mumbai,0.0,1.0,PP Ojha,24.0,23.0,1.1666666666666667,21.130434782608695,0.0,18.666666666666668,3.0,1610.0,2002.0,0.3333333333333333,21.666666666666668,1.0,24.0
5.0,PP Ojha,5,8,Dubai,1.0,5.0,PP Ojha,24.0,37.0,1.0,23.2,0.7142857142857143,22.5,3.0,1634.0,2025.0,0.3333333333333333,23.666666666666668,0.0,25.0
12.0,PP Ojha,4,8,RSA,0.0,2.0,PP Ojha,25.0,23.0,0.6666666666666666,21.705882352941178,0.7142857142857143,22.5,4.0,1658.0,2062.0,0.3333333333333333,24.333333333333332,3.0,24.0
19.0,PP Ojha,8,10,Mumbai,3.0,12.0,PP Ojha,24.0,19.0,1.1666666666666667,21.130434782608695,1.5,22.285714285714285,4.0,1683.0,2085.0,1.3333333333333333,24.333333333333332,1.0,25.0
21.0,PP Ojha,4,10,RSA,1.0,1.0,PP Ojha,25.0,25.0,0.6666666666666666,21.705882352941178,1.5,22.285714285714285,7.0,1707.0,2104.0,1.3333333333333333,24.666666666666668,1.0,24.0
