match_number,batter,team_A,team_B,venue,runs_batter,balls_faced,bowler,wickets,runs_conceded,runs_at_venue,wickets_at_venue,runs_vs_opponent,wickets_vs_opponent,career_runs,career_wickets,career_runs_conceded,next_match_runs,next_match_wickets
53.0,S Rana,5,3,Banglore,5.0,6.0,S Rana,6.0,7.0,12.666666666666666,6.0,5.0,6.0,68.0,6.0,9.0,18.0,4.0
53.0,SK Raina,1,3,Mohali,41.0,37.0,SK Raina,7.0,8.0,30.833333333333332,6.5,25.4,12.875,4963.0,752.0,947.0,18.0,25.0
53.0,STR Binny,7,10,Delhi,0.0,1.0,STR Binny,6.0,6.0,10.75,6.0,8.75,10.2,700.0,525.0,647.0,8.0,6.0
53.0,TG Southee,6,2,Pune,0.0,1.0,TG Southee,24.0,29.0,0.0,24.0,1.3333333333333333,24.53846153846154,106.0,1120.0,1576.0,14.0,25.0
53.0,VR Aaron,7,10,Delhi,3.0,7.0,VR Aaron,13.0,25.0,2.0,23.714285714285715,1.5,19.125,47.0,869.0,1290.0,0.0,12.0
53.0,S Dhawan,4,1,Hyderabad,8.0,6.0,S Dhawan,12.0,9.0,32.108695652173914,10.333333333333334,28.73913043478261,12.0,5906.0,24.0,32.0,24.0,13.0
53.0,YK Pathan,7,8,Jaipur,2.0,4.0,YK Pathan,18.0,10.0,17.25,13.333333333333334,19.9,14.0,2645.0,1062.0,1312.0,13.0,6.0
53.0,Yuvraj Singh,4,11,Hyderabad,2.0,6.0,Yuvraj Singh,24.0,17.0,16.272727272727273,12.166666666666666,20.846153846153847,11.153846153846153,2527.0,737.0,917.0,25.0,24.0
53.0,TG Southee,7,5,Jaipur,14.0,17.0,TG Southee,25.0,37.0,14.0,25.0,7.5,21.555555555555557,106.0,1144.0,1605.0,0.0,26.0
53.0,TU Deshpande,3,1,Dharamshala,0.0,2.0,TU Deshpande,25.0,35.0,0.0,25.0,0.0,21.333333333333332,21.0,662.0,1055.0,0.0,18.0
53.0,Azhar Mahmood,4,1,Hyderabad,14.0,9.0,Azhar Mahmood,26.0,31.0,9.0,25.0,15.2,24.545454545454547,133.0,338.0,422.0,6.0,20.0
54.0,A Mishra,4,3,Hyderabad,6.0,8.0,A Mishra,25.0,41.0,7.142857142857143,23.5,6.0,23.428571428571427,333.0,3041.0,3697.0,4.0,25.0
54.0,Abhishek Sharma,5,4,Mumbai,0.0,3.0,Abhishek Sharma,12.0,13.0,26.76923076923077,9.0,22.8125,9.076923076923077,1059.0,208.0,282.0,11.0,7.0
54.0,AD Russell,2,6,Lucknow,12.0,11.0,AD Russell,15.0,18.0,12.0,15.0,12.0,15.0,2273.0,1540.0,2304.0,25.0,20.0
54.0,DR Smith,14,8,RSA,37.0,23.0,DR Smith,27.0,37.0,26.0,13.0,26.68421052631579,14.583333333333334,2234.0,444.0,697.0,0.0,25.0
54.0,AD Russell,7,2,RSA,37.0,22.0,AD Russell,24.0,32.0,37.0,24.0,22.044444444444444,15.60377358490566,2314.0,1575.0,2357.0,10.0,24.0
54.0,DJG Sammy,4,3,Hyderabad,7.0,3.0,DJG Sammy,14.0,33.0,11.857142857142858,9.5,15.0,14.0,248.0,181.0,270.0,0.0,24.0
54.0,Azhar Mahmood,7,2,RSA,6.0,8.0,Azhar Mahmood,20.0,41.0,6.0,20.0,3.0,22.5,147.0,364.0,453.0,31.0,25.0
54.0,JD Unadkat,2,7,Dubai,6.0,5.0,JD Unadkat,25.0,35.0,5.333333333333333,21.384615384615383,9.0,21.17241379310345,190.0,2005.0,2990.0,0.0,12.0
54.0,JO Holder,2,4,Eden Gardens,16.0,12.0,JO Holder,20.0,35.0,9.5,19.5,14.5,26.071428571428573,237.0,821.0,1147.0,3.0,19.0
54.0,JA Morkel,4,3,Hyderabad,12.0,12.0,JA Morkel,27.0,41.0,12.0,27.0,13.083333333333334,20.0625,913.0,1655.0,2219.0,18.0,18.0
54.0,AD Russell,4,2,Hyderabad,4.0,4.0,AD Russell,20.0,35.0,11.25,16.2,22.044444444444444,15.60377358490566,2310.0,1555.0,2322.0,37.0,24.0
54.0,GJ Maxwell,5,4,Mumbai,33.0,25.0,GJ Maxwell,12.0,13.0,24.695652173913043,11.4,27.75,10.0,2401.0,829.0,1137.0,68.0,12.0
54.0,GD Phillips,2,7,Dubai,8.0,12.0,GD Phillips,7.0,17.0,8.666666666666666,6.5,11.0,6.5,51.0,6.0,3.0,0.0,12.0
54.0,Fazalhaq Farooqi,5,4,Mumbai,2.0,8.0,Fazalhaq Farooqi,24.0,47.0,2.0,25.333333333333332,1.5,22.333333333333332,0.0,43.0,56.0,1.0,24.0
54.0,DW Steyn,4,3,Hyderabad,14.0,13.0,DW Steyn,24.0,17.0,6.666666666666667,24.608695652173914,5.0,25.714285714285715,133.0,1999.0,2343.0,19.0,27.0
54.0,N Rana,4,2,Hyderabad,7.0,5.0,N Rana,6.0,5.0,17.25,6.0,27.790697674418606,7.909090909090909,2302.0,161.0,210.0,70.0,6.0
54.0,Mohammad Nabi,4,5,Banglore,4.0,3.0,Mohammad Nabi,14.0,26.0,4.0,14.0,4.0,19.0,214.0,387.0,468.0,3.0,18.0
54.0,MS Gony,3,1,RSA,7.0,5.0,MS Gony,12.0,9.0,6.5,15.285714285714286,1.8,18.1,89.0,749.0,1082.0,3.0,24.0
54.0,CR Brathwaite,4,2,Hyderabad,3.0,4.0,CR Brathwaite,17.0,22.0,3.0,17.0,15.0,18.333333333333332,177.0,230.0,344.0,1.0,19.0
54.0,CH Morris,7,2,RSA,4.0,5.0,CH Morris,26.0,24.0,19.0,26.5,6.666666666666667,22.0,587.0,1707.0,2242.0,0.0,12.0
54.0,CH Morris,2,7,Dubai,0.0,2.0,CH Morris,27.0,34.0,6.625,23.23076923076923,8.222222222222221,23.636363636363637,587.0,1667.0,2184.0,4.0,13.0
54.0,C de Grandhomme,2,8,Eden Gardens,29.0,16.0,C de Grandhomme,14.0,16.0,16.25,9.2,26.0,16.5,271.0,210.0,295.0,3.0,6.0
54.0,C Sakariya,2,7,Dubai,1.0,5.0,C Sakariya,24.0,24.0,4.0,23.0,1.0,25.714285714285715,19.0,381.0,527.0,0.0,27.0
54.0,C Green,5,8,Mumbai,2.0,2.0,C Green,12.0,15.0,32.714285714285715,14.714285714285714,32.1,15.1,482.0,381.0,571.0,3.0,6.0
54.0,B Kumar,5,4,Mumbai,8.0,10.0,B Kumar,24.0,35.0,5.0,22.333333333333332,5.133333333333334,24.32894736842105,245.0,3565.0,4454.0,5.0,24.0
54.0,B Kumar,4,5,Banglore,7.0,5.0,B Kumar,25.0,25.0,4.666666666666667,23.22222222222222,3.0,22.75,238.0,3540.0,4429.0,8.0,24.0
54.0,B Kumar,4,2,Hyderabad,0.0,1.0,B Kumar,25.0,33.0,3.8666666666666667,24.19148936170213,1.8888888888888888,21.176470588235293,238.0,3515.0,4396.0,7.0,25.0
54.0,KH Pandya,2,6,Lucknow,5.0,6.0,KH Pandya,14.0,26.0,17.076923076923077,21.181818181818183,13.411764705882353,19.842105263157894,1483.0,1935.0,2325.0,0.0,12.0
54.0,KA Pollard,8,5,Mumbai,21.0,13.0,KA Pollard,19.0,33.0,22.765625,16.7027027027027,24.1,17.4,3097.0,1381.0,1910.0,9.0,13.0
54.0,KA Pollard,1,8,Mohali,17.0,13.0,KA Pollard,12.0,13.0,10.0,11.0,21.2027027027027,14.5,3067.0,1369.0,1897.0,13.0,19.0
54.0,JP Faulkner,7,2,RSA,6.0,6.0,JP Faulkner,28.0,45.0,13.2,22.8,3.5,26.5,479.0,1124.0,1628.0,23.0,25.0
54.0,RP Singh,4,3,Hyderabad,10.0,4.0,RP Singh,27.0,32.0,3.8333333333333335,23.428571428571427,5.5,19.2,39.0,1645.0,2120.0,3.0,24.0
54.0,RN ten Doeschate,2,4,Eden Gardens,0.0,1.0,RN ten Doeschate,6.0,7.0,9.571428571428571,6.666666666666667,4.0,6.666666666666667,223.0,59.0,63.0,31.0,6.0
54.0,RJ Harris,1,8,Mohali,6.0,4.0,RJ Harris,12.0,13.0,3.25,22.857142857142858,5.5,18.0,90.0,659.0,831.0,4.0,24.0
54.0,JA Morkel,1,3,Dharamshala,14.0,8.0,JA Morkel,25.0,50.0,14.0,24.0,13.083333333333334,20.0625,899.0,1630.0,2169.0,12.0,27.0
54.0,J Suchith,5,4,Mumbai,2.0,7.0,J Suchith,26.0,30.0,8.333333333333334,20.23076923076923,8.333333333333334,22.833333333333332,68.0,364.0,521.0,0.0,18.0
54.0,IK Pathan,3,1,RSA,14.0,12.0,IK Pathan,25.0,35.0,16.46153846153846,22.2,16.363636363636363,20.428571428571427,996.0,1812.0,2328.0,44.0,24.0
54.0,IK Pathan,1,3,Dharamshala,44.0,27.0,IK Pathan,22.0,45.0,10.8,23.2,16.333333333333332,23.5,952.0,1790.0,2283.0,14.0,25.0
54.0,DS Kulkarni,1,8,Mohali,2.0,4.0,DS Kulkarni,13.0,29.0,2.0,22.25,4.4,20.304347826086957,99.0,1616.0,2130.0,3.0,25.0
54.0,Harbhajan Singh,14,8,RSA,3.0,6.0,Harbhajan Singh,24.0,36.0,7.133333333333334,21.65,8.953488372093023,22.363636363636363,726.0,3161.0,3637.0,12.0,25.0
54.0,Harbhajan Singh,8,5,Mumbai,20.0,12.0,Harbhajan Singh,24.0,18.0,13.058823529411764,23.403508771929825,9.0,21.142857142857142,706.0,3137.0,3619.0,3.0,24.0
54.0,HH Pandya,14,8,RSA,7.0,8.0,HH Pandya,7.0,10.0,7.0,7.0,16.244444444444444,16.513513513513512,2380.0,1334.0,1972.0,10.0,25.0
54.0,Harbhajan Singh,1,8,Mohali,12.0,7.0,Harbhajan Singh,18.0,20.0,5.25,23.25,8.953488372093023,22.363636363636363,694.0,3119.0,3599.0,20.0,24.0
54.0,PP Chawla,3,1,RSA,4.0,5.0,PP Chawla,12.0,13.0,5.818181818181818,18.6875,9.433333333333334,19.72222222222222,584.0,3365.0,4471.0,0.0,12.0
54.0,PJ Cummins,2,7,Dubai,15.0,11.0,PJ Cummins,25.0,34.0,14.6,22.928571428571427,10.5,23.2,458.0,1221.0,1776.0,35.0,25.0
54.0,P Kumar,1,8,Mohali,2.0,2.0,P Kumar,24.0,19.0,3.142857142857143,23.952380952380953,2.6666666666666665,20.6,314.0,2283.0,2939.0,8.0,24.0
54.0,HH Pandya,2,8,Eden Gardens,1.0,3.0,HH Pandya,24.0,22.0,23.5,18.875,16.244444444444444,16.513513513513512,2379.0,1310.0,1950.0,7.0,7.0
54.0,TL Suman,1,8,Mohali,4.0,5.0,TL Suman,18.0,23.0,4.0,18.0,14.0,21.0,632.0,116.0,142.0,5.0,6.0
54.0,TA Boult,2,8,Eden Gardens,5.0,8.0,TA Boult,26.0,31.0,1.6666666666666667,23.428571428571427,1.4,24.36842105263158,43.0,2179.0,2946.0,2.0,24.0
54.0,Shakib Al Hasan,7,2,RSA,13.0,14.0,Shakib Al Hasan,25.0,36.0,8.0,25.0,12.136363636363637,22.428571428571427,719.0,1340.0,1680.0,7.0,26.0
54.0,MP Stoinis,2,6,Lucknow,36.0,22.0,MP Stoinis,12.0,29.0,24.0,11.285714285714286,27.94736842105263,12.333333333333334,1626.0,801.0,1233.0,10.0,6.0
54.0,M Muralitharan,3,1,RSA,1.0,1.0,M Muralitharan,24.0,8.0,2.0,23.384615384615383,1.0,25.166666666666668,19.0,1360.0,1528.0,0.0,26.0
54.0,M Morkel,7,2,RSA,4.0,3.0,M Morkel,25.0,42.0,4.333333333333333,22.75,2.75,24.45,74.0,1478.0,1862.0,19.0,25.0
54.0,Kuldeep Yadav,2,8,Eden Gardens,16.0,15.0,Kuldeep Yadav,18.0,29.0,10.333333333333334,21.727272727272727,5.666666666666667,19.6,138.0,1477.0,1983.0,0.0,24.0
54.0,NLTC Perera,4,3,Hyderabad,23.0,13.0,NLTC Perera,25.0,47.0,17.666666666666668,23.444444444444443,23.0,25.0,346.0,602.0,845.0,32.0,24.0
54.0,KV Sharma,4,3,Hyderabad,39.0,34.0,KV Sharma,13.0,19.0,8.6,17.61904761904762,20.0,17.666666666666668,257.0,1340.0,1823.0,8.0,19.0
54.0,KV Sharma,2,4,Eden Gardens,5.0,2.0,KV Sharma,24.0,39.0,11.833333333333334,18.125,8.705882352941176,20.551724137931036,252.0,1298.0,1758.0,39.0,18.0
54.0,KH Pandya,14,8,RSA,4.0,3.0,KH Pandya,12.0,28.0,4.0,12.0,17.555555555555557,18.555555555555557,1488.0,1961.0,2365.0,9.0,7.0
54.0,KH Pandya,2,8,Eden Gardens,0.0,1.0,KH Pandya,12.0,14.0,8.0,17.333333333333332,17.555555555555557,18.555555555555557,1488.0,1949.0,2351.0,4.0,12.0
54.0,SK Raina,1,3,Dharamshala,46.0,29.0,SK Raina,24.0,33.0,31.5,24.0,25.4,12.875,5024.0,784.0,982.0,20.0,25.0
54.0,Ravi Bishnoi,2,6,Lucknow,2.0,3.0,Ravi Bishnoi,26.0,33.0,2.0,21.076923076923077,2.375,22.95,26.0,1264.0,1593.0,2.0,12.0
54.0,Rashid Khan,4,5,Banglore,1.0,2.0,Rashid Khan,25.0,45.0,9.5,19.4,9.2,22.625,437.0,2659.0,3008.0,9.0,24.0
54.0,Rashid Khan,4,2,Hyderabad,0.0,1.0,Rashid Khan,24.0,31.0,4.3,24.285714285714285,10.5,23.0,437.0,2635.0,2977.0,1.0,25.0
54.0,RG Sharma,8,5,Mumbai,0.0,4.0,RG Sharma,6.0,16.0,29.831460674157302,6.0,38.166666666666664,6.0,5887.0,341.0,445.0,30.0,2.0
54.0,RG Sharma,1,8,Mohali,5.0,6.0,RG Sharma,13.0,24.0,22.625,19.0,26.21153846153846,8.0,5848.0,328.0,421.0,27.0,6.0
54.0,RA Jadeja,14,8,RSA,21.0,17.0,RA Jadeja,6.0,15.0,21.176470588235293,15.2,15.090909090909092,13.875,2701.0,3633.0,4543.0,21.0,12.0
54.0,RA Jadeja,4,3,Hyderabad,14.0,6.0,RA Jadeja,12.0,14.0,13.285714285714286,18.166666666666668,16.69811320754717,21.328767123287673,2687.0,3621.0,4529.0,21.0,6.0
54.0,R Vinay Kumar,14,8,RSA,1.0,1.0,R Vinay Kumar,18.0,18.0,6.0,18.53846153846154,8.333333333333334,19.866666666666667,263.0,1922.0,2698.0,23.0,18.0
54.0,Yuvraj Singh,1,3,Dharamshala,1.0,4.0,Yuvraj Singh,6.0,7.0,10.5,9.0,21.5,12.2,2554.0,785.0,968.0,6.0,6.0
54.0,Yudhvir Singh,2,6,Lucknow,7.0,7.0,Yudhvir Singh,12.0,24.0,3.5,15.0,10.5,14.333333333333334,1.0,31.0,47.0,14.0,19.0
54.0,Kartik Tyagi,2,7,Dubai,2.0,3.0,Kartik Tyagi,24.0,37.0,1.5,23.76923076923077,2.0,24.666666666666668,11.0,351.0,527.0,0.0,28.0
54.0,Washington Sundar,4,5,Banglore,0.0,2.0,Washington Sundar,18.0,24.0,11.6,16.285714285714285,12.88888888888889,18.466666666666665,340.0,962.0,1192.0,0.0,24.0
54.0,VR Aaron,2,7,Dubai,0.0,8.0,VR Aaron,12.0,24.0,4.0,21.285714285714285,0.5,16.625,50.0,882.0,1315.0,0.0,24.0
54.0,R Ashwin,3,1,RSA,8.0,15.0,R Ashwin,24.0,14.0,8.0,24.0,9.583333333333334,23.44,659.0,4152.0,4863.0,0.0,25.0
54.0,R Tewatia,2,7,Dubai,75.0,63.0,R Tewatia,32.0,36.0,21.6,21.88888888888889,22.571428571428573,18.42105263157895,889.0,809.0,1060.0,4.0,18.0
54.0,PP Chawla,7,2,RSA,0.0,1.0,PP Chawla,7.0,12.0,5.818181818181818,18.6875,8.066666666666666,19.725,588.0,3413.0,4544.0,1.0,24.0
54.0,Umran Malik,5,4,Mumbai,0.0,1.0,Umran Malik,12.0,25.0,0.3333333333333333,21.0,5.75,22.2,20.0,402.0,586.0,3.0,25.0
54.0,UT Yadav,7,2,RSA,24.0,13.0,UT Yadav,24.0,36.0,24.0,24.0,5.866666666666666,23.363636363636363,160.0,2882.0,4017.0,4.0,25.0
54.0,PWH de Silva,5,8,Mumbai,12.0,8.0,PWH de Silva,25.0,53.0,6.4,21.333333333333332,12.0,25.0,59.0,483.0,665.0,1.0,24.0
54.0,UT Yadav,2,8,Eden Gardens,4.0,4.0,UT Yadav,24.0,44.0,3.1666666666666665,21.166666666666668,1.25,19.1,147.0,2833.0,3927.0,9.0,25.0
54.0,Shakib Al Hasan,4,2,Hyderabad,10.0,7.0,Shakib Al Hasan,18.0,30.0,21.8,21.666666666666668,12.136363636363637,22.428571428571427,709.0,1322.0,1650.0,13.0,25.0
54.0,Shakib Al Hasan,2,4,Eden Gardens,1.0,5.0,Shakib Al Hasan,24.0,26.0,19.666666666666668,22.045454545454547,14.0,23.363636363636363,708.0,1292.0,1623.0,10.0,6.0
54.0,SR Watson,7,2,RSA,104.0,62.0,SR Watson,29.0,38.0,45.666666666666664,24.666666666666668,33.142857142857146,19.666666666666668,3326.0,1823.0,2361.0,31.0,24.0
54.0,SP Narine,4,2,Hyderabad,29.0,12.0,SP Narine,26.0,24.0,11.4,22.0,13.0,24.35164835164835,1466.0,3731.0,4283.0,6.0,24.0
54.0,SP Narine,2,8,Eden Gardens,0.0,4.0,SP Narine,25.0,37.0,16.939393939393938,23.54385964912281,2.0,25.7,1466.0,3706.0,4246.0,29.0,26.0
54.0,SP Narine,2,7,Dubai,0.0,2.0,SP Narine,48.0,68.0,10.588235294117647,25.041666666666668,19.0,26.3,1466.0,3658.0,4178.0,0.0,25.0
54.0,UT Yadav,4,5,Banglore,9.0,4.0,UT Yadav,25.0,46.0,2.6,21.863636363636363,5.4,22.636363636363637,151.0,2857.0,3971.0,24.0,24.0
54.0,SP Narine,2,6,Lucknow,81.0,40.0,SP Narine,25.0,22.0,81.0,25.0,81.0,25.0,1385.0,3633.0,4156.0,0.0,48.0
54.0,SK Raina,4,3,Hyderabad,153.0,101.0,SK Raina,6.0,4.0,39.42857142857143,14.666666666666666,25.4,12.875,5090.0,833.0,1033.0,58.0,25.0
54.0,SK Raina,3,1,RSA,20.0,22.0,SK Raina,25.0,18.0,31.94736842105263,15.727272727272727,40.84615384615385,11.0,5070.0,808.0,1015.0,153.0,6.0
55.0,A Mishra,10,4,Delhi,4.0,10.0,A Mishra,24.0,28.0,6.0,22.431818181818183,8.666666666666666,21.43243243243243,339.0,3091.0,3782.0,13.0,24.0
55.0,Kuldeep Yadav,3,10,Mumbai,5.0,18.0,Kuldeep Yadav,20.0,43.0,5.666666666666667,21.4375,5.933333333333334,22.703703703703702,154.0,1571.0,2105.0,5.0,25.0
55.0,Kuldeep Yadav,3,10,Chennai,0.0,1.0,Kuldeep Yadav,27.0,29.0,0.0,23.333333333333332,5.933333333333334,22.703703703703702,154.0,1544.0,2076.0,5.0,20.0
55.0,KV Sharma,2,4,Eden Gardens,8.0,14.0,KV Sharma,19.0,39.0,11.833333333333334,18.125,8.705882352941176,20.551724137931036,296.0,1353.0,1842.0,15.0,17.0
55.0,KH Pandya,10,8,Delhi,4.0,3.0,KH Pandya,12.0,13.0,27.666666666666668,13.6,17.555555555555557,18.555555555555557,1501.0,1980.0,2409.0,0.0,25.0
55.0,KH Pandya,8,4,Dubai,9.0,7.0,KH Pandya,7.0,16.0,9.5,19.045454545454547,13.272727272727273,16.0,1492.0,1973.0,2393.0,4.0,12.0
55.0,JJ Bumrah,10,8,Delhi,0.0,1.0,JJ Bumrah,27.0,29.0,0.0,22.88888888888889,1.25,24.34375,68.0,2994.0,3631.0,0.0,49.0
55.0,JJ Bumrah,8,4,Dubai,5.0,2.0,JJ Bumrah,27.0,39.0,3.0,24.91304347826087,5.0,24.375,63.0,2967.0,3592.0,0.0,27.0
55.0,JDS Neesham,1,10,Mohali,12.0,20.0,JDS Neesham,6.0,18.0,12.0,6.0,14.0,15.0,66.0,198.0,294.0,0.0,18.0
55.0,JD Unadkat,1,10,Mohali,0.0,1.0,JD Unadkat,12.0,3.0,0.0,18.0,0.5,19.333333333333332,196.0,2030.0,3025.0,1.0,18.0
55.0,R Sathish,1,7,Mohali,4.0,3.0,R Sathish,6.0,10.0,16.8,8.333333333333334,5.0,12.5,196.0,125.0,212.0,11.0,13.0
55.0,R Bhatia,10,8,RSA,2.0,7.0,R Bhatia,25.0,30.0,1.6,18.125,4.6,22.625,289.0,1485.0,1842.0,13.0,18.0
55.0,PP Chawla,8,4,Dubai,0.0,2.0,PP Chawla,24.0,38.0,0.0,19.0,7.142857142857143,21.363636363636363,589.0,3470.0,4616.0,0.0,24.0
55.0,HH Pandya,10,8,Delhi,27.0,18.0,HH Pandya,25.0,40.0,19.625,13.0,16.244444444444444,16.513513513513512,2397.0,1366.0,2013.0,4.0,18.0
55.0,GJ Maxwell,12,1,Mumbai,0.0,4.0,GJ Maxwell,12.0,15.0,24.695652173913043,11.4,20.823529411764707,12.0,2524.0,853.0,1169.0,51.0,20.0
55.0,GJ Maxwell,10,8,Delhi,22.0,19.0,GJ Maxwell,12.0,19.0,9.4,8.555555555555555,26.9,9.571428571428571,2502.0,841.0,1150.0,0.0,12.0
55.0,DL Chahar,3,10,Chennai,1.0,2.0,DL Chahar,19.0,28.0,0.5,22.055555555555557,7.5,20.125,40.0,1656.0,2135.0,39.0,27.0
55.0,DJ Hooda,2,4,Eden Gardens,2.0,2.0,DJ Hooda,12.0,16.0,15.333333333333334,12.0,11.625,12.8,1362.0,365.0,510.0,27.0,7.0
55.0,J Botha,7,5,Jaipur,19.0,21.0,J Botha,24.0,43.0,18.8,22.333333333333332,19.0,24.0,345.0,574.0,649.0,12.0,24.0
55.0,I Sharma,12,1,Mumbai,1.0,5.0,I Sharma,6.0,12.0,2.5,21.75,1.0,20.4,56.0,2209.0,2953.0,0.0,19.0
55.0,Harbhajan Singh,10,8,RSA,12.0,8.0,Harbhajan Singh,25.0,17.0,7.133333333333334,21.65,8.953488372093023,22.363636363636363,729.0,3210.0,3731.0,19.0,6.0
55.0,CH Gayle,5,10,Banglore,1.0,5.0,CH Gayle,13.0,16.0,35.52272727272727,14.538461538461538,19.666666666666668,13.0,4404.0,466.0,573.0,70.0,20.0
55.0,B Kumar,2,4,Eden Gardens,5.0,4.0,B Kumar,24.0,31.0,8.0,24.1,5.133333333333334,24.32894736842105,253.0,3589.0,4489.0,0.0,25.0
55.0,Abhishek Sharma,8,4,Dubai,33.0,16.0,Abhishek Sharma,7.0,5.0,13.5,9.555555555555555,22.8125,9.076923076923077,1070.0,220.0,295.0,15.0,19.0
55.0,AR Patel,12,1,Mumbai,22.0,21.0,AR Patel,12.0,13.0,16.11111111111111,20.25,16.655172413793103,22.225,1479.0,2934.0,3522.0,14.0,24.0
55.0,M Markande,10,8,Delhi,3.0,11.0,M Markande,12.0,21.0,3.0,16.666666666666668,2.0,19.25,27.0,647.0,933.0,18.0,18.0
55.0,M Jansen,4,8,Mumbai,17.0,14.0,M Jansen,20.0,50.0,12.5,24.714285714285715,17.0,20.0,45.0,413.0,612.0,1.0,24.0
55.0,Lalit Yadav,3,10,Chennai,12.0,5.0,Lalit Yadav,18.0,35.0,17.0,21.0,16.266666666666666,15.285714285714286,263.0,255.0,357.0,24.0,7.0
55.0,A Symonds,10,4,Delhi,54.0,30.0,A Symonds,12.0,8.0,54.0,12.0,27.785714285714285,18.46153846153846,894.0,504.0,671.0,18.0,24.0
55.0,A Nortje,3,10,Mumbai,1.0,7.0,A Nortje,25.0,42.0,1.0,24.428571428571427,4.0,24.75,48.0,900.0,1327.0,0.0,24.0
55.0,A Nehra,10,4,Delhi,22.0,16.0,A Nehra,24.0,33.0,11.5,21.0,22.0,21.666666666666668,10.0,1854.0,2370.0,9.0,24.0
55.0,A Mishra,10,8,RSA,13.0,4.0,A Mishra,25.0,44.0,5.875,22.642857142857142,10.0,23.916666666666668,343.0,3139.0,3829.0,7.0,12.0
55.0,Shakib Al Hasan,2,4,Eden Gardens,7.0,10.0,Shakib Al Hasan,26.0,36.0,19.666666666666668,22.045454545454547,14.0,23.363636363636363,732.0,1365.0,1716.0,13.0,24.0
55.0,V Kohli,7,5,Jaipur,39.0,35.0,V Kohli,18.0,17.0,38.72727272727273,15.5,35.37735849056604,10.5,6949.0,206.0,293.0,19.0,20.0
55.0,MR Marsh,3,10,Chennai,5.0,4.0,MR Marsh,21.0,19.0,3.5,23.0,21.428571428571427,17.77777777777778,425.0,457.0,630.0,25.0,21.0
55.0,YK Pathan,2,4,Eden Gardens,52.0,35.0,YK Pathan,6.0,4.0,21.0,14.476190476190476,30.5,9.714285714285714,2801.0,1080.0,1322.0,39.0,12.0
55.0,SR Watson,1,7,Mohali,31.0,25.0,SR Watson,24.0,25.0,16.5,21.142857142857142,33.55263157894737,21.558823529411764,3430.0,1852.0,2399.0,7.0,14.0
55.0,SN Thakur,3,10,Mumbai,24.0,19.0,SN Thakur,20.0,38.0,12.23076923076923,22.939393939393938,12.0,23.0,268.0,1725.0,2541.0,1.0,26.0
55.0,Shahbaz Ahmed,4,8,Mumbai,10.0,12.0,Shahbaz Ahmed,6.0,11.0,22.11111111111111,13.8,5.5,12.0,513.0,446.0,697.0,1.0,25.0
55.0,Shahbaz Ahmed,5,10,Dubai,1.0,1.0,Shahbaz Ahmed,25.0,27.0,7.4,18.2,28.0,12.75,523.0,452.0,708.0,9.0,12.0
55.0,JP Duminy,1,10,Mohali,8.0,8.0,JP Duminy,13.0,15.0,21.5,15.5,27.80952380952381,15.642857142857142,1772.0,603.0,734.0,13.0,9.0
55.0,JP Duminy,10,8,RSA,9.0,6.0,JP Duminy,9.0,14.0,32.07142857142857,17.833333333333332,32.04761904761905,14.909090909090908,1860.0,616.0,749.0,19.0,15.0
55.0,JO Holder,8,4,Dubai,1.0,2.0,JO Holder,27.0,52.0,14.7,27.0,14.5,26.071428571428573,256.0,879.0,1232.0,1.0,24.0
55.0,JO Holder,2,4,Eden Gardens,3.0,3.0,JO Holder,19.0,22.0,9.5,19.5,14.5,26.071428571428573,253.0,860.0,1210.0,1.0,27.0
55.0,R Vinay Kumar,5,8,Banglore,23.0,22.0,R Vinay Kumar,18.0,25.0,9.5,21.5,8.333333333333334,19.866666666666667,264.0,1940.0,2716.0,1.0,18.0
55.0,RA Jadeja,3,10,Chennai,21.0,18.0,RA Jadeja,24.0,19.0,12.823529411764707,18.952380952380953,20.0,18.916666666666668,2722.0,3651.0,4574.0,16.0,18.0
55.0,R Sharma,10,4,Delhi,14.0,8.0,R Sharma,25.0,29.0,14.0,15.25,5.8,21.875,52.0,812.0,951.0,0.0,25.0
55.0,SR Watson,7,5,Jaipur,34.0,30.0,SR Watson,14.0,19.0,29.366666666666667,20.607142857142858,14.882352941176471,20.736842105263158,3468.0,1876.0,2424.0,22.0,25.0
55.0,R Tewatia,12,1,Mumbai,4.0,3.0,R Tewatia,18.0,14.0,16.166666666666668,12.642857142857142,9.8,18.2,964.0,841.0,1096.0,14.0,7.0
55.0,PP Chawla,1,7,Mohali,1.0,1.0,PP Chawla,24.0,27.0,8.571428571428571,22.535714285714285,3.7777777777777777,22.615384615384617,588.0,3420.0,4556.0,0.0,26.0
55.0,PJ Cummins,4,8,Mumbai,35.0,19.0,PJ Cummins,25.0,35.0,15.25,24.77777777777778,24.5,24.2,473.0,1246.0,1810.0,0.0,25.0
55.0,P Kumar,5,8,Banglore,8.0,11.0,P Kumar,14.0,21.0,8.454545454545455,22.833333333333332,2.6666666666666665,20.6,316.0,2356.0,3010.0,4.0,14.0
55.0,Nithish Kumar Reddy,4,8,Mumbai,20.0,15.0,Nithish Kumar Reddy,12.0,16.0,20.0,15.0,20.0,15.0,246.0,54.0,84.0,37.0,13.0
